approx_kl,clip_fraction,deterministic_epsilon_ask_mean,deterministic_epsilon_ask_state_std,deterministic_epsilon_bid_mean,deterministic_epsilon_bid_state_std,entropy_proxy,latent_sigma_ask_mean,latent_sigma_ask_state_std,latent_sigma_bid_mean,latent_sigma_bid_state_std,policy_loss,seed,state_dependent_std,training_step,value_loss
-0.0011963121185544878,0.0005859375,-0.1483615428639146,0.8343461971014835,-0.00996497363741629,0.21798219409510927,4.120698261260986,1.0385838747024536,0.16936774771919755,0.9487485365989881,0.42496396278481013,-0.002728848025435582,3,True,100352,4315.975769042969
0.004292786360019818,0.0087890625,0.069374319146841,0.7327407223258177,0.23089159222480912,0.28547662699612747,3.954331409931183,1.1104740031254596,0.2937761277807236,0.9278317312399547,0.5074117931234461,-0.0030417996225878597,3,True,149504,5790.780834960938
0.002439036648138426,0.02880859375,-0.024962636049932395,0.7815320151597532,0.0871561380306211,0.41459776144591776,3.9024362444877623,1.3176470684699524,0.6526169232377883,0.9150034972490408,0.44907409080481964,-0.0015674205962568522,3,True,199680,924.2240280151367
0.004024049715371803,0.03076171875,0.05305876420476498,0.7804384216678298,0.15318112066552902,0.4702117894200186,3.8210989236831665,1.2567013683991555,0.6494246079833154,0.92629195360037,0.4413119542014077,-0.006988395110238343,3,True,204800,2667.2820678710937
0.00042802058742381633,0.01767578125,-0.1026178950506549,0.09495309454744309,-0.04522171112535617,0.0981263726053807,4.147769045829773,0.9539454773450509,0.07433650694460507,0.9801457119293702,0.022552361241021376,-0.004395247367210686,4,True,10240,1059.955551147461
0.005282074538990855,0.015234375,-0.10761300437659838,0.4745563239970016,-0.12231244440608395,0.1856714758832267,4.1121254682540895,0.9226406386265388,0.05069034773774276,0.9767791211605072,0.12748966326341343,-0.005218640598468482,4,True,20480,1805.960256958008
0.00393159098457545,0.02080078125,-0.25289394974362295,0.27434749958721,0.0015357404166701225,0.11504247802192917,4.044912600517273,0.8910054958783663,0.0519990172790456,0.9721688097868211,0.20598342022532587,-0.0010376111837103962,4,True,39936,1034.3702026367187
0.005654624477028847,0.0216796875,-0.16893449837986665,0.45613523771121334,0.03414872998926932,0.28655537230054157,4.041709870100021,0.848849777991955,0.07083483118584145,1.080397492952836,0.3384871501951394,-0.008594431285746395,4,True,60416,152.04004364013673
0.0015803159651113674,9.765625e-05,-0.23484267795231575,0.3267986216800396,-0.08554894696542015,0.37886037080924445,3.986328881978989,0.8052803837336027,0.06868765481280685,1.0026074349880219,0.2981624370797431,-0.003484098333865404,4,True,100352,4881.651025390625
0.007123630971182138,0.03837890625,-0.1001825854038963,0.27458214146669446,0.0937824469308954,0.32652137214706634,3.672613424062729,0.6941557696996591,0.22212923359353978,1.0856410822807214,0.34297911958975197,-0.009833150682970882,4,True,149504,592.7847442626953
0.0032622070575598627,0.008984375,0.041594655393885495,0.5137098163018414,0.057852754763399176,0.3472222567276946,3.447066938877106,0.6790440307977872,0.25660530634698514,1.2067911067070105,0.4268287981831801,-0.002057706075720489,4,True,199680,1302.2974426269532
0.03207965974579565,0.21103515625,0.09638598761954106,0.540337571162417,0.047901688427186735,0.40541334662639417,3.3062649190425875,0.6465735035829056,0.2601991262552215,1.1309985253291253,0.3777509567782886,-0.014272796153090895,4,True,204800,211.20710868835448
