condition,entropy_grad_log_std,entropy_proxy,grad_ratio_log_std_to_actor_mean,latent_std_ask,latent_std_bid,latent_std_hedge,log_std_ask,log_std_bid,log_std_hedge,mean_abs_grad_actor_mean,mean_abs_grad_log_std,mean_grad_log_std_ask,mean_grad_log_std_bid,mean_grad_log_std_hedge,seed,step
gamma_current_ppo,-0.003,4.249824142456054,1.4965440957855964,0.9973450303077698,0.9945741295814514,0.998094379901886,-0.0026585289742797613,-0.0054406351409852505,-0.0019074107985943556,0.05086767037088673,0.076125711761415,0.0727454423904419,0.02139052376151085,0.01736362837255001,4,17408
gamma_current_ppo,-0.003,4.24594624042511,1.427824348908782,0.9965770244598389,0.9943556785583496,0.9979724884033203,-0.0034288428723812103,-0.005660320166498423,-0.002029593801125884,0.04712989353997592,0.06729320955928415,-0.03050924837589264,-0.026670515537261963,0.06137547641992569,4,18432
gamma_current_ppo,-0.003,4.245706164836884,1.4344548377139894,0.9966943264007568,0.994296669960022,0.9979420900344849,-0.003311135806143284,-0.005719680804759264,-0.002060048980638385,0.04113214324480925,0.059002201864495875,-0.029994523152709007,0.019061435014009476,0.0016362920869141817,4,19456
gamma_current_ppo,-0.003,4.245742630958557,1.4974897966211191,0.9967319369316101,0.9942916631698608,0.9979423880577087,-0.003273439360782504,-0.005724663846194744,-0.0020597034599632025,0.04193293001121043,0.06279413483571261,-0.03916984051465988,-0.037283871322870255,0.009743308648467064,4,20480
unit_current_ppo,-0.003,4.2577994704246525,3.4659452852399237,1.0015270709991455,0.9994147419929504,1.0008139610290527,0.0015259191859513521,-0.0005854222690686584,0.000813603401184082,0.017201516674964383,0.05961951562203467,-0.06850727647542953,0.016246771439909935,-0.02007094956934452,0,1024
unit_current_ppo,-0.003,4.258787262439728,1.6336570741150107,1.0018234252929688,0.9992833137512207,1.00094473361969,0.0018217168981209397,-0.0007169675664044917,0.000944335013628006,0.03223138328040098,0.052655027306173,0.027069002389907837,0.003920138347893953,-0.03416381776332855,0,2048
unit_current_ppo,-0.003,4.258919036388397,1.9454763074522021,1.0016814470291138,0.9991475343704224,1.0012491941452026,0.0016800641315057874,-0.0008528539910912514,0.0012484631733968854,0.029486439849978407,0.05736517012119293,0.02233378030359745,0.017381718382239342,-0.03349390998482704,0,3072
unit_current_ppo,-0.003,4.25711909532547,3.042901991534728,0.9991728067398071,0.9999123215675354,0.9993281364440918,-0.0008275197469629347,-8.767495455686003e-05,-0.0006721154204569757,0.022289995640279524,0.06782627212814987,0.0822712630033493,-0.01771688088774681,0.037399955093860626,0,4096
unit_current_ppo,-0.003,4.254596531391144,2.3772445034490812,0.9985030889511108,1.0002127885818481,0.9988394379615784,-0.001498022465966642,0.00021273395395837724,-0.0011612165253609419,0.028709462049493296,0.06824941085651517,0.03099999949336052,0.002699073404073715,-0.0008812809246592224,0,5120
unit_current_ppo,-0.003,4.254339790344238,2.6687439427215054,0.9985309839248657,1.0002089738845825,0.9987528920173645,-0.0014700922183692455,0.0002090089546982199,-0.001247876905836165,0.030505291647223414,0.08141081230714917,-0.05441467836499214,0.010066409595310688,0.07979766279459,0,6144
unit_current_ppo,-0.003,4.254320216178894,2.4278467548970157,0.9985547065734863,1.0002130270004272,0.9987838268280029,-0.0014463183470070362,0.00021297296916600317,-0.0012169197434559464,0.024286217606069593,0.05896321460604668,-0.013277053833007812,-0.006772074848413467,-0.04710495099425316,0,7168
unit_current_ppo,-0.003,4.254977262020111,5.593699303781591,1.0000516176223755,1.0009828805923462,0.998073399066925,5.1627350330818444e-05,0.0009824164444580674,-0.0019284469308331609,0.011274358927333866,0.06306537368800491,-0.06556913256645203,-0.012060295790433884,0.03751200810074806,0,8192
unit_current_ppo,-0.003,4.256124031543732,2.5692536916983073,1.000059962272644,1.0021250247955322,0.9971105456352234,6.0011476307408884e-05,0.0021227311808615923,-0.002893627155572176,0.02895237668338878,0.07438600067980587,0.05750935152173042,-0.055569011718034744,0.06588748097419739,0,9216
unit_current_ppo,-0.003,4.2561097025871275,1.8712284654055658,1.0000708103179932,1.0023925304412842,0.996924638748169,7.077721238601953e-05,0.002389624947682023,-0.0030800902750343084,0.03664807881060722,0.068576928274706,-0.07692419737577438,-0.02846047282218933,-0.009051329456269741,0,10240
unit_current_ppo,-0.003,4.256181991100311,1.7872198971333455,1.0001258850097656,1.0023460388183594,0.9968287944793701,0.00012583041097968817,0.0023433363530784845,-0.0031762265134602785,0.04005366582816029,0.07158470852300525,-0.018060550093650818,0.03552096337080002,0.06979990750551224,0,11264
unit_current_ppo,-0.003,4.256069564819336,1.1608650095598327,1.0001435279846191,1.002299427986145,0.9967995285987854,0.0001435139711247757,0.0022968279663473368,-0.0032056106720119715,0.04532215054909156,0.05261289873160422,-0.012962887063622475,0.01572979986667633,-0.0023637774866074324,0,12288
unit_current_ppo,-0.003,4.2552707433700565,1.5059020635075406,0.9993457198143005,1.001994013786316,0.9952473640441895,-0.0006544734351336956,0.0019920573104172945,-0.004763975273817778,0.04013041292695298,0.060432471637614074,0.007840614765882492,0.000910698261577636,0.046917255967855453,0,13312
unit_current_ppo,-0.003,4.252618849277496,1.117675283683572,0.9992542266845703,1.001771330833435,0.9945579767227173,-0.0007460217457264662,0.0017697334988042712,-0.005456870887428522,0.052927893080691846,0.05915619791485369,-0.0016770183574408293,-0.009817219339311123,0.003992821089923382,0,14336
unit_current_ppo,-0.003,4.252363181114196,1.8375233888184397,0.9992915987968445,1.0017552375793457,0.9944894313812256,-0.0007086524274200201,0.001753680408000946,-0.005525822751224041,0.0341265573509366,0.06270834731403738,-0.011417197063565254,0.017413269728422165,0.034523941576480865,0,15360
unit_current_ppo,-0.003,4.252423250675202,1.7748300780040178,0.9994124174118042,1.0018843412399292,0.9944553375244141,-0.0005877703661099076,0.0018825758015736938,-0.005560103803873062,0.048876301526791385,0.08674713005311788,-0.052504222840070724,-0.07633886486291885,0.014071924611926079,0,16384
unit_current_ppo,-0.003,4.252574491500854,1.4090579054417447,0.9994778037071228,1.0019176006317139,0.9943755865097046,-0.0005223087500780821,0.0019157427595928311,-0.005640312097966671,0.045661127715143246,0.0643391729798168,-0.014302419498562813,-0.004932687617838383,0.04526897519826889,0,17408
unit_current_ppo,-0.003,4.252578270435333,1.2308674403006474,0.9995185136795044,1.001905918121338,0.9943775534629822,-0.0004816284344997257,0.00190404721070081,-0.005638316739350557,0.04965137625016494,0.06111426239367575,-0.025185897946357727,0.01407268363982439,-0.026842931285500526,0,18432
unit_current_ppo,-0.003,4.252626073360443,2.0125370279166397,0.9995004534721375,1.0019699335098267,0.9943876266479492,-0.0004996447241865098,0.0019679535180330276,-0.005628177430480719,0.041060041273121475,0.08263485343195498,0.024738026782870293,-0.08597590029239655,-0.0076412842608988285,0,19456
unit_current_ppo,-0.003,4.252679646015167,1.7208876749958328,0.9995032548904419,1.002048134803772,0.9943544268608093,-0.0004968638531863689,0.0020460644736886024,-0.005661544855684042,0.03623427343367564,0.06235511456616223,-0.006963261868804693,-0.04646201431751251,0.027575209736824036,0,20480
unit_current_ppo,-0.003,4.255915129184723,2.71465340914148,0.99957674741745,0.9991089105606079,0.999359130859375,-0.0004233183863107115,-0.0008915002690628171,-0.0006410811329260468,0.021793855011376193,0.05916276280768216,0.02976319193840027,0.03167905658483505,0.01711510866880417,1,1024
unit_current_ppo,-0.003,4.254049050807953,2.646128397899459,0.997814416885376,0.9981980323791504,1.0002694129943848,-0.0021879838313907385,-0.0018035960383713245,0.00026935074129141867,0.02423723940888538,0.06413484748918563,0.06525174528360367,0.025841524824500084,-0.016996312886476517,1,2048
unit_current_ppo,-0.003,4.252689409255981,2.0068298592875373,0.9974709749221802,0.9978519082069397,1.0004671812057495,-0.002532228594645858,-0.0021504093892872334,0.00046705067506991327,0.03290297600444305,0.0660306747071445,-0.01894068531692028,0.019206441938877106,-0.0412154346704483,1,3072
unit_current_ppo,-0.003,4.252526295185089,1.8365423057274288,0.997412919998169,0.9977168440818787,1.0004523992538452,-0.0025904353242367506,-0.0022857794538140297,0.00045234718709252775,0.03869622594117635,0.0710672560147941,0.0632304847240448,0.033736392855644226,0.044081829488277435,1,4096
unit_current_ppo,-0.003,4.252335846424103,1.6949481543497114,0.9973907470703125,0.997692346572876,1.0004209280014038,-0.002612688345834613,-0.0023102969862520695,0.0004207852471154183,0.039139494249638265,0.06633941354230047,-0.014886165969073772,0.002574595622718334,0.052748821675777435,1,5120
unit_current_ppo,-0.003,4.251993107795715,1.7499760382245146,0.9972152709960938,0.9972429871559143,1.0001622438430786,-0.002788614947348833,-0.002760811010375619,0.00016221002442762256,0.03755347542597607,0.06571768214926124,0.03539528697729111,0.051489003002643585,0.0589178204536438,1,6144
unit_current_ppo,-0.003,4.251188707351685,1.7283120805361813,0.9971186518669128,0.9971083402633667,1.0000590085983276,-0.0028855351265519857,-0.0028958574403077364,5.905596481170505e-05,0.03481808502768226,0.060176516976207496,0.02045312523841858,0.061893098056316376,-0.009188259020447731,1,7168
unit_current_ppo,-0.003,4.250932967662811,2.1287301243403562,0.9969812035560608,0.9970112442970276,0.9999067783355713,-0.0030233836732804775,-0.002993253758177161,-9.321115794591606e-05,0.04489631046747593,0.09557212856598199,0.07560648024082184,0.025757569819688797,0.08476410061120987,1,8192
unit_current_ppo,-0.003,4.250619399547577,1.1783086555608389,0.9969344139099121,0.9969764947891235,0.9998695254325867,-0.0030702855437994003,-0.0030280728824436665,-0.00013048310938756913,0.051799791876888615,0.06103614312596619,0.014041702263057232,0.016493314877152443,-0.012988639064133167,1,9216
unit_current_ppo,-0.003,4.250580894947052,1.3655952590631601,0.9969292283058167,0.9969689846038818,0.999871551990509,-0.0030755074694752693,-0.003035646630451083,-0.00012848300684709102,0.05081199343689511,0.06938861734233796,0.014111687429249287,0.015896936878561974,-0.007371471729129553,1,10240
unit_current_ppo,-0.003,4.250562083721161,2.035925890236452,0.9968970417976379,0.9969885349273682,0.9998531341552734,-0.003107766155153513,-0.003015979425981641,-0.0001468786649638787,0.03470246551906263,0.07065164800733328,0.06275058537721634,-0.02513926289975643,0.038288913667201996,1,11264
unit_current_ppo,-0.003,4.25054920911789,1.6596826440194863,0.9967223405838013,0.9971378445625305,0.9998946189880371,-0.0032830573618412018,-0.002866268390789628,-0.00010541379015194252,0.041952544148412235,0.06962790939724073,0.08005715161561966,-0.03918858617544174,-0.021281976252794266,1,12288
unit_current_ppo,-0.003,4.250408709049225,1.6908485796390806,0.9966655969619751,0.9969608783721924,0.9997327327728271,-0.0033399509266018867,-0.003043732838705182,-0.0002672759292181581,0.051604831775580326,0.08725595651194454,0.00515779759734869,0.0805070772767067,0.10652592033147812,1,13312
unit_current_ppo,-0.003,4.250041449069977,1.4461181354258843,0.9964415431022644,0.9970740675926208,0.9996230006217957,-0.0035648096818476915,-0.0029302474576979876,-0.0003770483599510044,0.0472220163684865,0.0682886142632924,0.0663902685046196,-0.0313684418797493,0.0135200722143054,1,14336
unit_current_ppo,-0.003,4.249961531162262,1.5534731599309524,0.9964148998260498,0.9971253275871277,0.9996854066848755,-0.0035915416665375233,-0.0028787958435714245,-0.00031465140637010336,0.04585279519530799,0.07123108664527536,-0.05007784813642502,-0.010268688201904297,-0.07119076699018478,1,15360
unit_current_ppo,-0.003,4.25002965927124,1.3044240116463146,0.9963757395744324,0.9971051216125488,0.9997060298919678,-0.003630830906331539,-0.002899085870012641,-0.00029399272170849144,0.04809712743176444,0.0627390479145106,0.041181452572345734,0.01347495149821043,0.002760979812592268,1,16384
unit_current_ppo,-0.003,4.249969959259033,1.6909380569255523,0.9964697957038879,0.9969732165336609,0.9997100830078125,-0.00353647256270051,-0.003031364642083645,-0.00028996841865591705,0.04798216314215682,0.08113486571237445,-0.06945782899856567,0.048066139221191406,-0.003403222654014826,1,17408
unit_current_ppo,-0.003,4.249986827373505,1.334549029136842,0.996489942073822,0.9969622492790222,0.9997496604919434,-0.0035162498243153095,-0.0030423502903431654,-0.0002503924770280719,0.04068390767346106,0.05429466948844493,0.0011052156332880259,-0.00384758273139596,-0.009649084880948067,1,18432
unit_current_ppo,-0.003,4.250025033950806,1.445744274586745,0.9965206980705261,0.9970067143440247,0.9997133016586304,-0.003485369263216853,-0.0029977953527122736,-0.0002867133589461446,0.0507416381015673,0.07335943276993931,-0.04203328490257263,-0.028616219758987427,0.05081319063901901,1,19456
unit_current_ppo,-0.003,4.24896913766861,1.795774005295491,0.999805212020874,0.9931630492210388,0.9983564615249634,-0.00019482972857076675,-0.006860399153083563,-0.0016449193935841322,0.042468032748565254,0.07626298926770687,-0.05156209319829941,0.0731210857629776,0.010617455467581749,1,20480
unit_current_ppo,-0.003,4.256844115257263,2.530407492149201,1.0013502836227417,0.9984538555145264,1.0000741481781006,0.0013493874575942755,-0.0015473638195544481,7.414709398290142e-05,0.036926929514351434,0.09344017910771071,-0.06942509114742279,0.1372823268175125,0.008367855101823807,2,1024
unit_current_ppo,-0.003,4.256352353096008,2.4980942169266407,0.9997857213020325,0.9993588924407959,1.000229001045227,-0.00021427866886369884,-0.0006413336377590895,0.00022892819833941758,0.025378091798566194,0.0633968643611297,0.06849860399961472,-0.04578036442399025,-0.005862574093043804,2,2048
unit_current_ppo,-0.003,4.25616317987442,1.7109525948592028,0.9993689656257629,0.9997430443763733,1.0001935958862305,-0.0006312406621873379,-0.00025698289391584694,0.00019353709649294615,0.03448283816633405,0.05899850144051015,0.005041433498263359,-0.009098535403609276,0.018913136795163155,2,3072
unit_current_ppo,-0.003,4.256219387054443,1.9443399616506256,0.9994877576828003,0.9996820092201233,1.0003776550292969,-0.0005123770679347217,-0.0003180480853188783,0.00037755409721285105,0.029059077751727343,0.05650072612334043,-0.040002334862947464,0.021837573498487473,-0.040403593331575394,2,4096
unit_current_ppo,-0.003,4.25668842792511,2.915994872226961,0.9997159838676453,0.9997903108596802,1.0006887912750244,-0.00028407678473740816,-0.00020968657918274403,0.0006885972688905895,0.02377523660766089,0.06932846803683787,-0.04591774940490723,-0.026952002197504044,-0.036733802407979965,2,5120
unit_current_ppo,-0.003,4.2571915745735165,3.366519207043667,0.9999369382858276,0.999728798866272,1.000787615776062,-6.30794238531962e-05,-0.0002712531422730535,0.000787258381024003,0.01762875293160459,0.05934753534384072,-0.020775970071554184,0.009851742535829544,-0.002489497885107994,2,6144
unit_current_ppo,-0.003,4.25730607509613,5.358321961474466,0.9999173879623413,0.9991121292114258,1.0016566514968872,-8.262355549959466e-05,-0.000888268812559545,0.0016552720917388797,0.014153693973638803,0.07584004926029593,0.007805199362337589,0.037443093955516815,-0.05991794541478157,2,7168
unit_current_ppo,-0.003,4.257508218288422,2.274993113121417,0.9998064637184143,0.9991598129272461,1.0016711950302124,-0.00019352769595570862,-0.0008405678672716022,0.001669792691245675,0.026901033358351267,0.061199665628373624,0.007282556500285864,-0.015199531801044941,0.03307080268859863,2,8192
unit_current_ppo,-0.003,4.257916331291199,2.0968508721803203,1.0002210140228271,1.0001991987228394,1.0013376474380493,0.00022093010193202645,0.00019912913558073342,0.0013367540668696165,0.031649792314496196,0.0663648946210742,-0.0340423509478569,-0.07059284299612045,0.020008524879813194,2,9216
unit_current_ppo,-0.003,4.259522414207458,1.7475709651531979,1.0005542039871216,1.0012067556381226,1.002173662185669,0.0005540281417779624,0.0012059848522767425,0.0021712735760957003,0.03505897996832415,0.061268055462278426,-0.01591426320374012,-0.037333544343709946,-0.04212446138262749,2,10240
unit_current_ppo,-0.003,4.260979199409485,1.7506585187204309,1.0004769563674927,1.0013056993484497,1.002202033996582,0.00047681143041700125,0.0013047874672338367,0.0021995806600898504,0.04243443836802291,0.07428821101784706,0.03679535165429115,0.03430002182722092,0.048329729586839676,2,11264
unit_current_ppo,-0.003,4.260377287864685,2.178164937453341,0.9999348521232605,0.9997870326042175,1.0033856630325317,-6.517815199913457e-05,-0.00021298526553437114,0.0033799326047301292,0.040494334043019324,0.08820333858020604,0.044204920530319214,0.0988481417298317,-0.08279121667146683,2,12288
unit_current_ppo,-0.003,4.259818863868714,1.7074161598944964,0.9995342493057251,0.999485969543457,1.0039994716644287,-0.00046588710392825305,-0.0005141362780705094,0.003991518635302782,0.04858560928466081,0.08295585443265736,0.0882025733590126,-0.02464125119149685,-0.07263635098934174,2,13312
unit_current_ppo,-0.003,4.259842562675476,1.138565827818537,0.9994847178459167,0.9995845556259155,1.003960132598877,-0.0005153922247700393,-0.0004155458009336144,0.003952327650040388,0.04620497176322806,0.052607401926070455,-0.006788615137338638,-0.013613755814731121,0.020676065236330032,2,14336
unit_current_ppo,-0.003,4.259727299213409,1.5289628189869175,0.9997572898864746,0.9991753697395325,1.0037778615951538,-0.0002427485742373392,-0.0008249523816630244,0.003770715557038784,0.042873159415981264,0.06555146668106318,-0.039056580513715744,0.05495424196124077,0.018806302919983864,2,15360
unit_current_ppo,-0.003,4.258850026130676,1.3275185583756544,1.0006792545318604,0.9983676075935364,1.0017486810684204,0.000678985845297575,-0.0016337528359144926,0.001747212139889598,0.046188328105197726,0.06131586274132132,-0.015979362651705742,0.02021781913936138,0.05713550001382828,2,16384
unit_current_ppo,-0.003,4.256981348991394,1.0821902185787555,1.0008862018585205,0.9979829788208008,1.0009087324142456,0.0008857569191604853,-0.00201904377900064,0.0009083366021513939,0.04932471057931602,0.05337871932424605,0.002799476031213999,0.027773777022957802,0.029641786590218544,2,17408
unit_current_ppo,-0.003,4.2563485383987425,1.6029258208813992,1.0010099411010742,0.9975645542144775,1.0006736516952515,0.0010093922028318048,-0.0024384106509387493,0.000673387199640274,0.04800618826840484,0.07695035873912275,-0.0241289921104908,0.049996811896562576,0.0322447344660759,2,18432
unit_current_ppo,-0.003,4.256007301807403,1.266525959721977,1.0011088848114014,0.9974972009658813,1.0006332397460938,0.0011082844575867057,-0.002505925251170993,0.0006330537144094706,0.04757688932553243,0.06025736541487277,-0.02763151004910469,-0.008538658730685711,-0.020167764276266098,2,19456
unit_current_ppo,-0.003,4.256268835067749,1.411264698108297,1.0009530782699585,0.9979010820388794,1.0008516311645508,0.0009525658679194748,-0.0021011140197515488,0.0008512472850270569,0.047239517593869865,0.0666674635373056,-0.0022245983127504587,-0.01565551944077015,-0.008889786899089813,2,20480
unit_current_ppo,-0.003,4.256299459934235,3.5395948046670904,1.0006922483444214,0.9994169473648071,0.9989101886749268,0.0006920677260495722,-0.0005832277820445597,-0.001090421574190259,0.01765875568898484,0.06250483989715576,-0.029313843697309494,0.022622782737016678,0.041424792259931564,3,1024
unit_current_ppo,-0.003,4.255768609046936,2.2495254300198404,1.0008760690689087,0.9990441203117371,0.9992265701293945,0.000875731697306037,-0.0009563194471411407,-0.0007737311534583569,0.026455422520550543,0.05951214572414756,-0.001887418911792338,0.012292632833123207,-0.009077859111130238,3,2048
unit_current_ppo,-0.003,4.255290257930755,1.9940825392373844,1.0005359649658203,0.9978780746459961,0.9988971948623657,0.0005358257913030684,-0.002124157967045903,-0.0011034265626221895,0.0320527000111152,0.06391572942957283,0.022212166339159012,0.06269252300262451,0.02223552204668522,3,3072
unit_current_ppo,-0.003,4.25339252948761,2.716962700680638,1.0001239776611328,0.9975077509880066,0.9984194040298462,0.00012396680540405214,-0.002495342865586281,-0.0015818591928109527,0.02920182597836728,0.07934027197770774,0.05217229202389717,0.0038444451056420803,0.06777144968509674,3,4096
unit_current_ppo,-0.003,4.25265463590622,1.891518148972255,0.9996670484542847,0.9973202347755432,0.9987174868583679,-0.00033301106304861605,-0.002683381550014019,-0.001283325836993754,0.032763543237971884,0.06197283666115254,0.020690275356173515,0.015177193097770214,-0.025230759754776955,3,5120
unit_current_ppo,-0.003,4.253016519546509,2.0719213486546275,0.999853253364563,0.9980224370956421,0.9989637136459351,-0.0001467440160922706,-0.001979524502530694,-0.0010368369985371828,0.03521197819478336,0.0729564493522048,-0.025325875729322433,-0.0861632376909256,-0.004297901410609484,3,6144
unit_current_ppo,-0.003,4.253671157360077,1.5373078309858794,0.9997139573097229,0.9980649948120117,0.9988263249397278,-0.0002860661188606173,-0.001936889486387372,-0.0011743678478524089,0.04251662413076281,0.06536113922484219,0.03163186460733414,0.03869866579771042,0.014129986986517906,3,7168
unit_current_ppo,-0.003,4.252902066707611,1.88048984984776,0.9997308254241943,0.9975751042366028,0.9982454776763916,-0.00026919253286905587,-0.0024278266355395317,-0.001756066456437111,0.030225580344375235,0.05683889704523608,-0.008168883621692657,0.04706157371401787,0.06458553671836853,3,8192
unit_current_ppo,-0.003,4.250549519062043,1.8353834227803574,1.0022062063217163,0.9944555163383484,0.9954430460929871,0.002203773008659482,-0.005559940822422504,-0.004567387513816357,0.03754973332011099,0.06891815806739032,-0.01637798547744751,0.03927578777074814,0.050167836248874664,3,9216
unit_current_ppo,-0.003,4.248483955860138,1.3982858805407345,1.0025267601013184,0.9939826130867004,0.9950646758079529,0.002523592207580805,-0.006035550497472286,-0.0049475450068712234,0.04084026089213527,0.05710636016447097,0.003830841276794672,-0.02850165031850338,0.02752232551574707,3,10240
unit_current_ppo,-0.003,4.247998464107513,1.4754727058637176,1.002131700515747,0.9937343597412109,0.9949648976325989,0.00212945812381804,-0.006285378709435463,-0.005047835409641266,0.039768245902236175,0.05867696139030158,0.04247162118554115,0.03523267060518265,0.007068506442010403,3,11264
unit_current_ppo,-0.003,4.247558379173279,1.5244957244865294,1.002035140991211,0.993722677230835,0.995002806186676,0.0020330764818936586,-0.006297095213085413,-0.00500975176692009,0.04188400041668322,0.06385197956115007,0.03605344519019127,-0.02293308638036251,-0.03507665544748306,3,12288
unit_current_ppo,-0.003,4.2475110530853275,2.1540277687042186,1.0020275115966797,0.9936825633049011,0.9949793815612793,0.002025512047111988,-0.006337448488920927,-0.005033254623413086,0.030908041094319865,0.06657677879557014,-0.0018484374741092324,0.05408083274960518,0.05158303305506706,3,13312
unit_current_ppo,-0.003,4.247551202774048,3.7211375510332014,1.0022248029708862,0.9936419725418091,0.9949828386306763,0.002222274662926793,-0.0063782972283661366,-0.005029764492064714,0.018485789033421223,0.0687881637364626,-0.02234555035829544,-0.005411372520029545,-0.0026820071507245302,3,14336
unit_current_ppo,-0.003,4.247577428817749,1.507756632108998,1.002295732498169,0.993384063243866,0.9950108528137207,0.002293148310855031,-0.006637921556830406,-0.0050016590394079685,0.04300455553227632,0.06484040381619707,0.025943662971258163,0.05829091742634773,-0.014293914660811424,3,15360
unit_current_ppo,-0.003,4.247426295280457,2.3453922909399396,1.002206563949585,0.9934033751487732,0.994991660118103,0.0022041406482458115,-0.00661847647279501,-0.005020951386541128,0.03813462040523591,0.08944064471870661,0.078639917075634,-0.05538194254040718,0.04312575235962868,3,16384
unit_current_ppo,-0.003,4.247336518764496,2.222434512356523,1.003171682357788,0.9931145906448364,0.9945007562637329,0.0031666418071836233,-0.006909244228154421,-0.0055144429206848145,0.029357031960252928,0.065244081011042,-0.0001508016139268875,0.005461681634187698,0.004251413978636265,3,17408
unit_current_ppo,-0.003,4.247800326347351,1.712566771888403,1.003499150276184,0.9930556416511536,0.9945659637451172,0.0034930941183120012,-0.006968601606786251,-0.005448834039270878,0.04169423901856467,0.07140416832407936,-0.036544352769851685,0.007526183966547251,-0.00936018768697977,3,18432
unit_current_ppo,-0.003,4.247891354560852,1.778482666223171,1.0035032033920288,0.9930399656295776,0.9945634603500366,0.003497116733342409,-0.006984367500990629,-0.005451381206512451,0.035747434026664346,0.06357619178015739,0.007895532064139843,0.007525382097810507,0.0010269108461216092,3,19456
unit_current_ppo,-0.003,4.247873854637146,1.9189277892375518,1.003502368927002,0.9930359125137329,0.9945634007453918,0.0034962843637913465,-0.006988434121012688,-0.005451420787721872,0.029490387329623956,0.056589923764113335,-0.00910121202468872,0.001582269323989749,0.0020012687891721725,3,20480
unit_current_ppo,-0.003,4.256641066074371,4.772092498193998,1.0001440048217773,0.9997792840003967,0.9997995495796204,0.00014404082321561873,-0.00022073512081988156,-0.0002004784910241142,0.012947981939415524,0.06178896748460829,-0.01109917089343071,-0.0017723127966746688,0.007953239604830742,4,1024
unit_current_ppo,-0.003,4.256094169616699,4.658119854200428,0.9994887709617615,0.9999118447303772,0.9993683695793152,-0.0005113516817800701,-8.8142478489317e-05,-0.0006318405503407121,0.014604172941258636,0.06802798793651163,0.04160994291305542,-0.010765868239104748,0.036212287843227386,4,2048
unit_current_ppo,-0.003,4.2555270314216616,2.2456266147443356,0.9994762539863586,1.000043511390686,0.9994391202926636,-0.0005238981684669852,4.35124384239316e-05,-0.0005610637599602342,0.027693879601198956,0.062190113100223245,-0.028162971138954163,-0.0021319095976650715,-0.03588411584496498,4,3072
unit_current_ppo,-0.003,4.255942976474762,1.4461317686925759,0.9996033310890198,1.0000574588775635,0.9995240569114685,-0.00039676210144534707,5.742584835388698e-05,-0.0004760594747494906,0.04227822932442493,0.06113989055156708,-0.013589954003691673,0.025905359536409378,-0.02296772040426731,4,4096
unit_current_ppo,-0.003,4.255953204631806,1.239866165247965,0.999498188495636,1.0000190734863281,0.9995285272598267,-0.0005019645905122161,1.9067821995122358e-05,-0.00047156092477962375,0.04913606714474185,0.06092214714735746,0.07002042979001999,0.023089388385415077,0.0007697157561779022,4,5120
unit_current_ppo,-0.003,4.255815947055817,1.9493510349056484,0.9994576573371887,0.9999979734420776,0.9995171427726746,-0.0005424971459433436,-2.056306584563572e-06,-0.0004829946847166866,0.030756532271596786,0.059955278015695515,0.007414516992866993,0.022513438016176224,0.026860913261771202,4,6144
unit_current_ppo,-0.003,4.255219030380249,2.2170840738233277,0.9994711875915527,0.9991793632507324,0.998837947845459,-0.0005289758555591106,-0.0008209570660255849,-0.0011627342319115996,0.0326656485445092,0.0724224891513586,-0.007674418389797211,0.06880605220794678,0.08395007252693176,4,7168
unit_current_ppo,-0.003,4.253838324546814,1.3893249463837296,0.999448835849762,0.9988381862640381,0.9985589981079102,-0.0005513117648661137,-0.0011624720646068454,-0.001442051026970148,0.053231788197008044,0.07395625128410757,0.05544055625796318,0.0650181844830513,0.019464869052171707,4,8192
unit_current_ppo,-0.003,4.253715860843658,1.579552036263316,0.9994989633560181,0.9988192915916443,0.9986497163772583,-0.0005011911853216588,-0.0011814082972705364,-0.0013512171572074294,0.03584956144273822,0.05662624777760357,-0.012915415689349174,0.004191388841718435,-0.04764723405241966,4,9216
unit_current_ppo,-0.003,4.253764748573303,1.803448268280197,0.9994558691978455,0.9987853169441223,0.998675525188446,-0.0005442849360406399,-0.0012154488358646631,-0.001325368881225586,0.048482569008727404,0.08743580512236804,0.10216911137104034,0.08356845378875732,0.021199388429522514,4,10240
unit_current_ppo,-0.003,4.253760099411011,2.0598627439176123,0.9994365572929382,0.9989185929298401,0.9986616969108582,-0.0005636010318994522,-0.0010820074239745736,-0.0013391886604949832,0.03653267504521748,0.07525229626335203,0.0023345232475548983,-0.10110877454280853,0.011257732287049294,4,11264
unit_current_ppo,-0.003,4.253884553909302,1.397340951532468,0.9994664192199707,0.9989384412765503,0.9987018704414368,-0.0005337251932360232,-0.0010621310211718082,-0.0012989506358280778,0.043801947477383564,0.06120625496841967,-0.03292231261730194,0.028637146577239037,-0.06607969850301743,4,12288
unit_current_ppo,-0.003,4.253882503509521,2.952836891603842,0.9997038245201111,0.9984700083732605,0.9989356994628906,-0.0002962054859381169,-0.0015311656752601266,-0.0010648822644725442,0.0288122634208929,0.0850779143627733,-0.04600892588496208,0.10195349156856537,-0.06534218788146973,4,13312
unit_current_ppo,-0.003,4.254017651081085,4.146522497127979,0.9999438524246216,0.9982869625091553,0.9990272521972656,-5.613234679913148e-05,-0.001714502228423953,-0.0009732082835398614,0.02004493675188641,0.08311678119935095,-0.05696970969438553,-0.006473706569522619,0.008477719500660896,4,14336
